#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -10.9843  -10.9465   -9.0558   -9.0191   -8.9098   -8.6752   -8.3834   -8.3798   -8.3066   -8.2705   -7.8368   -7.6623   -4.5929   -4.3434   -3.0406   -2.7506   -1.2371   -1.1819    1.6692    1.7843    4.3096    4.3293    5.5619    5.5958    5.9365    6.1806    6.6404    6.6456    6.6775    6.7165    7.3553    7.3763    7.4007
  0.0194  -10.9845  -10.9467   -9.0559   -9.0193   -8.9097   -8.6754   -8.3836   -8.3798   -8.3066   -8.2705   -7.8375   -7.6633   -4.5922   -4.3437   -3.0362   -2.7470   -1.2387   -1.1824    1.6691    1.7844    4.3123    4.3318    5.5555    5.5896    5.9273    6.1678    6.6009    6.6123    6.7293    6.7565    7.2755    7.3155    7.4573
  0.0389  -10.9850  -10.9474   -9.0560   -9.0197   -8.9094   -8.6759   -8.3843   -8.3797   -8.3068   -8.2706   -7.8395   -7.6662   -4.5896   -4.3439   -3.0232   -2.7365   -1.2435   -1.1842    1.6690    1.7849    4.3202    4.3392    5.5359    5.5705    5.9017    6.1332    6.5639    6.5807    6.7899    6.8181    7.1632    7.2002    7.5119
  0.0583  -10.9858  -10.9486   -9.0562   -9.0203   -8.9091   -8.6766   -8.3854   -8.3795   -8.3070   -8.2707   -7.8431   -7.6712   -4.5846   -4.3433   -3.0023   -2.7193   -1.2516   -1.1875    1.6692    1.7862    4.3332    4.3513    5.5036    5.5381    5.8630    6.0832    6.5452    6.5667    6.8329    6.8758    7.0606    7.0837    7.4331
  0.0777  -10.9870  -10.9502   -9.0564   -9.0210   -8.9087   -8.6777   -8.3869   -8.3792   -8.3074   -8.2709   -7.8482   -7.6783   -4.5767   -4.3409   -2.9743   -2.6959   -1.2627   -1.1927    1.6701    1.7887    4.3509    4.3676    5.4598    5.4935    5.8153    6.0240    6.5426    6.5682    6.8196    6.8937    6.9976    7.0126    7.3135
  0.0971  -10.9887  -10.9524   -9.0566   -9.0220   -8.9084   -8.6791   -8.3886   -8.3790   -8.3080   -8.2712   -7.8549   -7.6875   -4.5652   -4.3359   -2.9397   -2.6667   -1.2768   -1.2000    1.6718    1.7926    4.3728    4.3875    5.4068    5.4388    5.7626    5.9603    6.5506    6.5762    6.7419    6.8115    7.0024    7.0160    7.1956
  0.1166  -10.9907  -10.9551   -9.0569   -9.0230   -8.9082   -8.6809   -8.3904   -8.3788   -8.3087   -8.2716   -7.8632   -7.6988   -4.5499   -4.3276   -2.8992   -2.6321   -1.2937   -1.2095    1.6748    1.7983    4.3980    4.4101    5.3467    5.3766    5.7082    5.8955    6.5541    6.5619    6.6667    6.7224    6.9828    7.0166    7.0911
  0.1360  -10.9933  -10.9583   -9.0573   -9.0242   -8.9083   -8.6829   -8.3926   -8.3787   -8.3097   -8.2721   -7.8731   -7.7122   -4.5302   -4.3153   -2.8536   -2.5926   -1.3133   -1.2214    1.6791    1.8059    4.4253    4.4343    5.2820    5.3097    5.6548    5.8316    6.4790    6.5129    6.6424    6.6946    6.9153    6.9427    7.0079
  0.1554  -10.9963  -10.9621   -9.0577   -9.0255   -8.9087   -8.6854   -8.3949   -8.3786   -8.3109   -8.2728   -7.8845   -7.7277   -4.5059   -4.2986   -2.8034   -2.5486   -1.3354   -1.2356    1.6850    1.8155    4.4534    4.4588    5.2150    5.2404    5.6045    5.7701    6.3742    6.4169    6.6452    6.6969    6.8263    6.8473    6.9282
  0.1749  -10.9998  -10.9665   -9.0581   -9.0269   -8.9094   -8.6883   -8.3975   -8.3785   -8.3123   -8.2735   -7.8973   -7.7449   -4.4769   -4.2771   -2.7492   -2.5004   -1.3597   -1.2521    1.6925    1.8272    4.4793    4.4830    5.1477    5.1711    5.5590    5.7121    6.2663    6.3092    6.6230    6.6588    6.7479    6.7738    6.8755
  0.1943  -11.0038  -10.9714   -9.0586   -9.0283   -8.9105   -8.6915   -8.4002   -8.3785   -8.3139   -8.2744   -7.9113   -7.7639   -4.4428   -4.2504   -2.6914   -2.4485   -1.3861   -1.2707    1.7017    1.8407    4.4986    4.5069    5.0823    5.1038    5.5201    5.6588    6.1597    6.2006    6.5519    6.5716    6.6721    6.7145    6.8587
  0.2137  -11.0084  -10.9769   -9.0591   -9.0298   -8.9122   -8.6952   -8.4031   -8.3785   -8.3158   -8.2754   -7.9263   -7.7844   -4.4038   -4.2184   -2.6306   -2.3932   -1.4142   -1.2912    1.7124    1.8561    4.5108    4.5259    5.0208    5.0402    5.4893    5.6110    6.0560    6.0936    6.4584    6.4715    6.5860    6.6397    6.8563
