#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -24.2159  -24.2159  -24.2156  -24.2156  -24.1872  -24.1872  -24.1868  -24.1868  -21.2611  -21.2611  -21.2604  -21.2604  -21.2357  -21.2357  -21.2355  -21.2355  -21.2198  -21.2198  -21.2190  -21.2190  -11.1397  -11.1397  -11.1371  -11.1371   -7.6512   -7.6512   -7.6155   -7.6155   -2.9008   -2.9008   -2.4851   -2.4851   -1.4369   -1.4369   -1.0610   -1.0610   -0.4408   -0.4408   -0.4307   -0.4307    1.1730    1.1730    1.3014    1.3014    1.9468    1.9468    2.3451    2.3451    2.9871    2.9871    3.1235    3.1235    4.3292    4.3292    4.3895    4.3896    4.5989    4.5989    4.6341    4.6342    5.3180    5.3181    5.3276    5.3277    5.9672    5.9673    5.9842    5.9843    6.6148    6.6148    6.6598    6.6598    6.8246    6.8247    6.8301    6.8302    7.4524    7.4524    7.4901    7.4901    7.9488    7.9488    8.0386    8.0386    8.1868    8.1868    8.1989    8.1989    8.8532    8.8532    8.8734    8.8734    9.1303    9.1304    9.1392    9.1393    9.3772    9.3772    9.3791    9.3792    9.9449    9.9450    9.9665    9.9666   10.3483   10.3484   10.3841   10.3842   10.4768   10.4769   10.4912   10.4912
  0.0196  -24.2160  -24.2159  -24.2156  -24.2155  -24.1872  -24.1872  -24.1868  -24.1868  -21.2612  -21.2611  -21.2605  -21.2604  -21.2357  -21.2357  -21.2355  -21.2354  -21.2198  -21.2197  -21.2191  -21.2190  -11.1726  -11.1700  -11.1058  -11.1032   -7.6976   -7.6626   -7.6062   -7.5700   -2.9340   -2.8623   -2.5248   -2.4409   -1.4767   -1.3970   -1.1005   -1.0221   -0.4835   -0.4722   -0.3994   -0.3900    1.1731    1.1748    1.2852    1.3148    1.8892    2.0027    2.2740    2.4074    2.9495    3.0241    3.0823    3.1621    4.2894    4.3455    4.3707    4.4356    4.5556    4.5874    4.6441    4.6829    5.2848    5.2897    5.3556    5.3698    5.9473    5.9703    5.9901    5.9997    6.5644    6.6177    6.6738    6.7033    6.7717    6.7887    6.8806    6.8823    7.3684    7.3958    7.5209    7.5621    7.8945    7.9818    8.0136    8.0993    8.1488    8.1613    8.2329    8.2440    8.7369    8.7629    8.9676    8.9848    9.0109    9.0191    9.2389    9.2402    9.3216    9.3437    9.4506    9.4598    9.9328    9.9487    9.9611    9.9647   10.3453   10.3532   10.3683   10.4006   10.4720   10.4728   10.4861   10.4871
  0.0392  -24.2160  -24.2158  -24.2157  -24.2155  -24.1872  -24.1872  -24.1868  -24.1868  -21.2613  -21.2610  -21.2606  -21.2603  -21.2357  -21.2356  -21.2355  -21.2354  -21.2199  -21.2196  -21.2192  -21.2189  -11.2043  -11.2018  -11.0711  -11.0685   -7.7452   -7.7112   -7.5629   -7.5266   -2.9619   -2.8185   -2.5600   -2.3924   -1.5161   -1.3571   -1.1405   -0.9837   -0.5272   -0.5141   -0.3598   -0.3503    1.1739    1.1789    1.2635    1.3271    1.8328    2.0550    2.1957    2.4600    2.9118    3.0392    3.0604    3.1976    4.2510    4.3031    4.4145    4.4839    4.5144    4.5429    4.6910    4.7333    5.2568    5.2570    5.3958    5.4139    5.9306    5.9583    6.0164    6.0171    6.5252    6.5847    6.7044    6.7149    6.7457    6.7999    6.9381    6.9389    7.2758    7.2897    7.5658    7.5966    7.8605    7.9325    8.0767    8.1092    8.1380    8.1714    8.2853    8.2957    8.6234    8.6553    8.9043    8.9128    9.0520    9.0750    9.2398    9.2488    9.4046    9.4364    9.5288    9.5488    9.9084    9.9502    9.9506    9.9547   10.3419   10.3517   10.3572   10.4130   10.4587   10.4605   10.4726   10.4762
  0.0588  -24.2161  -24.2158  -24.2157  -24.2155  -24.1872  -24.1872  -24.1868  -24.1868  -21.2613  -21.2609  -21.2607  -21.2602  -21.2357  -21.2356  -21.2355  -21.2354  -21.2199  -21.2196  -21.2192  -21.2189  -11.2348  -11.2323  -11.0358  -11.0332   -7.7938   -7.7610   -7.5215   -7.4853   -2.9847   -2.7695   -2.5910   -2.3395   -1.5551   -1.3172   -1.1810   -0.9459   -0.5713   -0.5559   -0.3221   -0.3120    1.1740    1.1857    1.2332    1.3392    1.7813    2.1025    2.1124    2.5028    2.8745    2.9947    3.0954    3.2298    4.2136    4.2623    4.4607    4.4753    4.5008    4.5346    4.7389    4.7847    5.2292    5.2342    5.4362    5.4568    5.9182    5.9490    6.0386    6.0479    6.4986    6.5624    6.6662    6.6703    6.8103    6.8588    6.9963    6.9991    7.1790    7.1820    7.5795    7.5844    7.8503    7.8936    8.0829    8.0869    8.1773    8.2386    8.3433    8.3535    8.5119    8.5463    8.8199    8.8338    9.0435    9.0735    9.2970    9.3102    9.5250    9.5620    9.6095    9.6398    9.8714    9.9218    9.9554    9.9568   10.3174   10.3194   10.3551   10.4069   10.4351   10.4405   10.4548   10.4576
  0.0784  -24.2161  -24.2158  -24.2157  -24.2154  -24.1872  -24.1871  -24.1868  -24.1868  -21.2614  -21.2609  -21.2608  -21.2602  -21.2357  -21.2356  -21.2356  -21.2354  -21.2200  -21.2195  -21.2193  -21.2188  -11.2639  -11.2615  -11.0001  -10.9975   -7.8429   -7.8114   -7.4822   -7.4464   -3.0023   -2.7153   -2.6180   -2.2825   -1.5935   -1.2773   -1.2221   -0.9087   -0.6153   -0.5975   -0.2866   -0.2754    1.1709    1.1906    1.1951    1.3516    1.7387    2.0271    2.1448    2.5358    2.8379    2.9498    3.1291    3.2586    4.1770    4.2228    4.4384    4.4610    4.5092    4.5873    4.7875    4.8365    5.2061    5.2158    5.4739    5.4948    5.9114    5.9438    6.0671    6.0876    6.4850    6.5505    6.6243    6.6252    6.8689    6.9234    7.0560    7.0604    7.0725    7.1006    7.5383    7.5593    7.8488    7.8655    8.0613    8.0699    8.2510    8.3067    8.3820    8.4111    8.4236    8.4382    8.7639    8.7890    8.9817    9.0135    9.4048    9.4184    9.6357    9.6765    9.6880    9.7213    9.8305    9.8804    9.9746    9.9765   10.2410   10.2487   10.3387   10.3684   10.4070   10.4212   10.4329   10.4515
  0.0981  -24.2161  -24.2158  -24.2157  -24.2154  -24.1872  -24.1871  -24.1868  -24.1868  -21.2614  -21.2608  -21.2608  -21.2601  -21.2357  -21.2356  -21.2356  -21.2354  -21.2200  -21.2194  -21.2194  -21.2188  -11.2916  -11.2893  -10.9641  -10.9616   -7.8921   -7.8623   -7.4451   -7.4101   -3.0151   -2.6563   -2.6412   -2.2219   -1.6308   -1.2636   -1.2374   -0.8722   -0.6586   -0.6383   -0.2534   -0.2406    1.1333    1.1612    1.2070    1.3647    1.7080    1.9440    2.1816    2.5596    2.8025    2.9053    3.1611    3.2841    4.1412    4.1848    4.4034    4.4236    4.5598    4.6414    4.8362    4.8880    5.1862    5.2004    5.5064    5.5255    5.9115    5.9442    6.1060    6.1383    6.4836    6.5479    6.5827    6.5839    6.8774    6.9239    7.0372    7.0742    7.1159    7.1219    7.4749    7.5107    7.8428    7.8452    8.0451    8.0553    8.2767    8.3098    8.3261    8.3707    8.4820    8.4902    8.7359    8.7739    8.9114    8.9428    9.5088    9.5197    9.7239    9.7327    9.7443    9.7667    9.8404    9.8472   10.0114   10.0230   10.1503   10.1589   10.3017   10.3083   10.3532   10.3840   10.4010   10.4131
  0.1177  -24.2162  -24.2158  -24.2157  -24.2154  -24.1872  -24.1871  -24.1868  -24.1868  -21.2615  -21.2609  -21.2608  -21.2601  -21.2357  -21.2356  -21.2356  -21.2353  -21.2201  -21.2194  -21.2194  -21.2187  -11.3176  -11.3155  -10.9282  -10.9258   -7.9411   -7.9130   -7.4103   -7.3763   -3.0232   -2.6611   -2.5926   -2.1582   -1.6668   -1.3057   -1.1972   -0.8364   -0.7007   -0.6779   -0.2223   -0.2079    1.0611    1.1401    1.2213    1.3783    1.6897    1.8684    2.2131    2.5751    2.7689    2.8620    3.1912    3.3065    4.1062    4.1481    4.3703    4.3885    4.6114    4.6956    4.8849    4.9384    5.1676    5.1863    5.5333    5.5490    5.9197    5.9514    6.1570    6.2010    6.4927    6.5431    6.5459    6.5526    6.8157    6.8283    7.1056    7.1242    7.1740    7.1815    7.4034    7.4431    7.8307    7.8321    8.0342    8.0453    8.1604    8.1893    8.3942    8.4225    8.5541    8.5660    8.7297    8.7768    8.8474    8.8736    9.5856    9.5891    9.6570    9.7182    9.8230    9.8378    9.8387    9.8781   10.0436   10.0852   10.0944   10.1114   10.2399   10.2508   10.2912   10.3075   10.3784   10.3930
  0.1373  -24.2162  -24.2159  -24.2156  -24.2153  -24.1872  -24.1871  -24.1869  -24.1868  -21.2615  -21.2610  -21.2607  -21.2601  -21.2357  -21.2356  -21.2355  -21.2353  -21.2201  -21.2195  -21.2193  -21.2187  -11.3421  -11.3400  -10.8927  -10.8904   -7.9895   -7.9632   -7.3779   -7.3453   -3.0269   -2.6780   -2.5248   -2.0921   -1.7011   -1.3482   -1.1566   -0.8013   -0.7410   -0.7162   -0.1935   -0.1774    0.9759    1.1027    1.2377    1.3924    1.6823    1.8057    2.2398    2.5832    2.7377    2.8208    3.2193    3.3260    4.0723    4.1130    4.3391    4.3557    4.6627    4.7475    4.9340    4.9872    5.1490    5.1718    5.5565    5.5682    5.9368    5.9664    6.2188    6.2730    6.5064    6.5106    6.5110    6.5626    6.7277    6.7331    7.1874    7.2023    7.2226    7.2336    7.3342    7.3676    7.8217    7.8228    8.0282    8.0401    8.0467    8.0717    8.4426    8.4472    8.6240    8.6465    8.7412    8.7861    8.8039    8.8174    9.5739    9.6251    9.6278    9.6408    9.8119    9.8312    9.8898    9.8912   10.0532   10.1072   10.1146   10.1527   10.1777   10.1828   10.2828   10.2877   10.3569   10.3724
  0.1569  -24.2162  -24.2159  -24.2156  -24.2153  -24.1872  -24.1871  -24.1869  -24.1868  -21.2616  -21.2611  -21.2606  -21.2600  -21.2357  -21.2356  -21.2355  -21.2353  -21.2201  -21.2195  -21.2192  -21.2187  -11.3647  -11.3628  -10.8579  -10.8557   -8.0368   -8.0124   -7.3480   -7.3170   -3.0264   -2.6925   -2.4532   -2.0246   -1.7332   -1.3911   -1.1149   -0.7791   -0.7667   -0.7526   -0.1668   -0.1494    0.8807    1.0453    1.2558    1.4066    1.6833    1.7598    2.2622    2.5850    2.7095    2.7825    3.2454    3.3429    4.0398    4.0795    4.3098    4.3250    4.7116    4.7935    4.9856    5.0346    5.1291    5.1554    5.5794    5.5875    5.9626    5.9896    6.2871    6.3480    6.4729    6.4782    6.5382    6.5762    6.6335    6.6507    7.2137    7.2423    7.2727    7.2884    7.3170    7.3237    7.8134    7.8213    7.9426    7.9647    8.0269    8.0394    8.4285    8.4506    8.6720    8.7246    8.7805    8.7921    8.7945    8.7986    9.4818    9.5450    9.6434    9.6473    9.7507    9.7569    9.8890    9.8960   10.0517   10.0821   10.1172   10.1206   10.1821   10.2309   10.3366   10.3434   10.3528   10.3536
  0.1765  -24.2162  -24.2160  -24.2155  -24.2153  -24.1872  -24.1871  -24.1869  -24.1868  -21.2616  -21.2612  -21.2606  -21.2600  -21.2357  -21.2356  -21.2355  -21.2353  -21.2201  -21.2196  -21.2192  -21.2186  -11.3856  -11.3838  -10.8240  -10.8220   -8.0824   -8.0601   -7.3205   -7.2914   -3.0221   -2.7052   -2.3784   -1.9570   -1.7627   -1.4343   -1.0715   -0.8144   -0.7871   -0.7326   -0.1423   -0.1240    0.7788    0.9676    1.2754    1.4206    1.6898    1.7313    2.2811    2.5813    2.6847    2.7479    3.2695    3.3574    4.0088    4.0477    4.2824    4.2964    4.7552    4.8296    5.0421    5.0817    5.1071    5.1361    5.6058    5.6113    5.9962    6.0203    6.3541    6.4153    6.4427    6.4486    6.5489    6.5748    6.5753    6.5930    7.1480    7.1749    7.3465    7.3532    7.3596    7.3774    7.7873    7.8016    7.8805    7.8959    8.0297    8.0428    8.3696    8.4079    8.6848    8.7581    8.8042    8.8120    8.8497    8.8539    9.3838    9.4394    9.6573    9.6593    9.6703    9.7023    9.8420    9.8550   10.0124   10.0230   10.0787   10.0923   10.2536   10.2930   10.3308   10.3375   10.4610   10.4682
